,Theta
3616,440.78087559364957
3617,441.02361969205
3618,440.74870468904226
3619,440.9812125905222
3620,441.92001807951664
3621,443.77715666366447
3622,442.35871223325233
3623,441.5251933411545
3624,441.0528659689657
3625,441.3643388181181
3626,440.6200210706131
3627,441.2064089227732
3628,442.87052207927735
3629,440.81889575364
3630,442.2709734025052
3631,441.8030329718538
3632,440.93003160591974
3633,440.98852415975114
3634,441.03970514435366
3635,440.28515119992824
3636,440.7677147690375
3637,442.6073055870359
3638,441.7884098333959
3639,441.5105702026966
3640,473.18428810241517
3641,441.3497156796602
3642,440.6010109906179
3643,442.9875071869402
3644,442.82665266390376
3645,441.3643388181181
3646,441.8469023872274
3647,459.43853795202944
3648,442.73891383315663
3649,440.82328269517734
3650,441.86152552568524
3651,440.5542169475528
3652,443.1629848484345
3653,441.07918761818985
3654,441.96388749489023
3655,442.00775691026377
3656,441.5105702026966
3657,440.7384684921218
3658,442.4025816486259
3659,477.4249982551937
3660,440.79403641826167
3661,443.41157820221804
3662,442.25635026404734
3663,441.39358509503376
3664,486.49134409906515
3665,444.5668061403888
3666,440.8627651690136
3667,441.81765611031165
3668,441.10112232587664
3669,440.8218203813316
3670,443.1629848484345
3671,441.24442908276365
3672,440.42260870143207
3673,441.62755531035947
3674,442.28559654096307
3675,440.429920270661
3676,441.3497156796602
3677,441.1990973535443
3678,440.76479014134594
3679,441.4082082334916
3680,462.5093970281795
3681,442.1247420179266
3682,442.4025816486259
3683,441.37896195657595
3684,440.5834632244685
3685,440.8086595567195
3686,442.2124808486738
3687,440.5352068675576
3688,440.6068602460011
3689,440.43576952604417
3690,440.3421814399139
3691,440.4328448983526
3692,440.8159711259484
3693,440.8481420305557
3694,441.9785106333481
3695,440.42845795681524
3696,441.7591635564802
3697,441.2239566889226
3698,442.4610742024573
3699,440.9095592120787
3700,440.1857138584148
3701,441.8907718026009
3702,441.86152552568524
3703,441.03970514435366
3704,440.3699654029838
3705,440.6010109906179
3706,440.7969610459532
3707,441.7591635564802
3708,440.3421814399139
3709,441.3204694027445
3710,442.1686114333002
3711,442.05162632563736
3712,441.39358509503376
3713,440.7282322952013
3714,441.43745451040735
3715,441.5251933411545
3716,441.8030329718538
3717,441.05725291050305
3718,443.41157820221804
3719,445.69278780164376
3720,441.62755531035947
3721,441.12305703356344
3722,441.30438395044087
3723,441.085036873573
3724,443.68941783291734
3725,440.2485933537836
3726,457.6837613370866
3727,441.37896195657595
3728,443.9526343251588
3729,440.102361969205
3730,440.2749150030077
3731,440.93734317514867
3732,441.14791636894176
3733,442.4756973409152
3734,440.72384535366393
3735,441.71529414110665
3736,443.2945930945552
3737,442.7827832485302
3738,440.26321649224144
3739,441.30584626428663
3740,457.3912985679295
3741,441.3497156796602
3742,440.5176591014081
3743,441.26636379045044
3744,441.4082082334916
3745,441.07626299049826
3746,440.92564466438233
3747,440.5483676921696
3748,442.09549574101095
3749,441.3204694027445
3750,440.95489094129806
3751,443.3677087868445
3752,443.6747946944595
3753,443.2214774022659
3754,444.11348884819523
3755,441.1800872735491
3756,440.42845795681524
3757,441.33509254120236
3758,440.8262073228689
3759,442.2124808486738
3760,441.1332932304839
3761,442.1686114333002
3762,440.777950965958
3763,440.1345328738123
3764,450.1820913082059
3765,441.33509254120236
3766,443.30921623301305
3767,441.0309312612789
3768,441.5105702026966
3769,440.30123665223186
3770,443.00213032539807
3771,441.2561275935299
3772,440.470865058343
3773,440.9929111012885
3774,442.68042127932523
3775,440.64049346445415
3776,440.941730116686
3777,441.08211224588143
3778,442.5488130332045
3779,441.8469023872274
3780,441.8469023872274
3781,441.92001807951664
3782,441.0309312612789
3783,441.8469023872274
3784,440.7998856736448
3785,440.8934737597751
3786,444.0403731559059
3787,442.5634361716624
3788,441.9931337718059
3789,440.9753633351391
3790,441.08796150126454
3791,441.10697158125976
3792,443.9380111867009
3793,440.33486987068494
3794,444.7715300787988
3795,442.19785771021594
3796,440.9753633351391
3797,442.82665266390376
3798,442.73891383315663
3799,440.9227200366908
3800,442.02238004872163
3801,440.4547796060394
3802,440.95781556898964
3803,440.7077599013603
3804,445.60504897089663
3805,441.37896195657595
3806,441.2371175135347
3807,441.6860478641909
3808,440.65804123060354
3809,442.4025816486259
3810,440.36265383375485
3811,440.7443177475049
3812,442.91439149465094
3813,475.2315274865151
3814,440.3173221045355
3815,441.4667007873231
3816,442.09549574101095
3817,440.4811012552635
3818,441.7299172795645
3819,441.14060479971283
3820,441.7591635564802
3821,440.24128178455464
3822,441.2298059443058
3823,440.69313676290244
3824,441.48132392578094
3825,444.68379124805165
3826,441.25027833814676
3827,443.38233192530237
3828,440.16670377841956
3829,440.511809846025
3830,440.122834363046
3831,440.4211463875863
3832,441.4520776488652
3833,440.163779150728
3834,441.2619768489131
3835,442.6073055870359
3836,440.56884008601065
3837,443.2945930945552
3838,456.2214474913009
3839,442.2124808486738
3840,441.4228313719495
3841,441.3497156796602
3842,441.24442908276365
3843,443.30921623301305
3844,459.2923065674509
3845,441.1025846397224
3846,449.21696416998736
3847,444.9031383249195
3848,442.7096675562409
3849,441.8322792487695
3850,467.04256995011514
3851,445.1517316787031
3852,508.5722831704294
3853,456.36767887587945
3854,526.7049748581721
3855,449.1146022007823
3856,452.3316926615109
3857,442.5049436178309
3858,458.41491825997946
3859,470.5521231800009
3860,480.78832010050087
3861,443.2361005407238
3862,453.2237041074402
3863,451.0302333387616
3864,449.4655575237709
3865,451.1764647233402
3866,483.4204850229151
3867,453.6039057073445
3868,646.0297846742862
3869,441.81765611031165
3870,447.06736281668236
3871,449.8457591236752
3872,443.06062287922947
3873,491.46321117473656
3874,714.7585354262146
3875,452.8142562306202
3876,457.0988357987723
3877,637.2559015995719
3878,473.62298225615086
3879,442.0662494640952
3880,449.4363112468552
3881,486.34511271448656
3882,442.59268244857805
3883,462.3631656436009
3884,451.9222447846909
3885,447.75465032420163
3886,482.10440256170796
3887,441.2385798273805
3888,452.6095322922102
3889,465.8727188734866
3890,460.1696948749223
3891,451.80525967702806
3892,453.0482264459459
3893,466.750107180958
3894,445.60504897089663
3895,494.53407025088654
3896,481.22701425423656
3897,440.4694027444972
3898,534.3090068562578
3899,450.34294583124233
3900,443.0898691561452
3901,490.293360098108
3902,678.2006892815718
3903,440.8101218705653
3904,441.9346412179745
3905,447.8570122934066
3906,447.7254040472859
3907,476.69384133230085
3908,444.6106755557623
3909,446.5847992475731
3910,444.97625401720876
3911,457.6837613370866
3912,489.85466594437224
3913,454.9053650300938
3914,554.050243774365
3915,445.8975117400538
3916,443.8356492174959
3917,452.9019950613673
3918,443.25072367918165
3919,451.23495727717165
3920,458.2686868754009
3921,449.31932613919236
3922,448.2079676163952
3923,504.62403578680795
3924,455.0515964146723
3925,463.2405539510723
3926,448.99761709311946
3927,446.99424712439304
3928,444.09886570973737
3929,463.53301672022945
3930,447.1989710628031
3931,505.35519270970076
3932,450.0212367851695
3933,455.49029056840806
3934,450.8840019541831
3935,447.50605697041806
3936,446.68716121677807
3937,449.348572416108
3938,450.28445327741093
3939,510.47329116995076
3940,461.04708318239375
3941,466.31141302722233
3942,498.3360862499294
3943,450.0797293390009
3944,452.3316926615109
3945,510.18082840079364
3946,472.0144370257866
3947,624.0950769875005
3948,490.0008973289508
3949,535.9175520866222
3950,516.3225465530936
3951,462.0707028744437
3952,441.4667007873231
3953,520.1245625521365
3954,538.9884111627721
3955,471.868205641208
3956,618.2458216043577
3957,445.3857018940288
3958,484.15164194580797
3959,450.09435247745876
3960,475.962684409408
3961,445.73665721701735
3962,471.57574287205085
3963,738.1555569587861
3964,479.76470040845084
3965,450.2552070004952
3966,585.1975286896006
3967,442.00775691026377
3968,475.962684409408
3969,463.38678533565087
3970,447.1989710628031
3971,463.97171087396515
3972,455.92898472214375
3973,453.88174533804374
3974,469.23604071879373
3975,461.7782401052866
3976,450.1674681697481
3977,450.8401325388095
3978,447.65228835499664
3979,472.59936256410083
3980,469.3822721033723
3981,461.7782401052866
3982,610.9342523754292
3983,456.2214474913009
3984,443.5578095867966
3985,444.15735826356877
3986,456.07521610672234
3987,452.55103973837873
3988,457.97622410624376
3989,456.2214474913009
3990,444.1427351251109
3991,504.77026717138654
3992,453.72089081500735
3993,451.24958041562945
3994,473.0380567178366
3995,504.91649855596506
3996,453.72089081500735
3997,466.750107180958
3998,464.55663641227943
3999,454.34968576869517
4000,522.4642647053936
4001,452.85812564599377
4002,443.4262013406759
4003,467.1888013346937
4004,466.16518164264374
4005,444.25972023277376
4006,467.9199582575866
4007,452.49254718454733
4008,443.14836170997665
4009,455.49029056840806
4010,458.1224554908223
4011,502.2843336335508
4012,460.3159262595009
4013,442.1247420179266
4014,471.13704871831516
4015,446.8772620167302
4016,482.9817908691794
4017,442.25635026404734
4018,662.115236977929
4019,445.1809779556188
4020,457.6837613370866
4021,449.62641204680733
4022,442.73891383315663
4023,440.0745780061351
4024,443.9526343251588
4025,490.1471287135294
4026,453.39918176893445
4027,446.8187694628988
4028,464.9953305660152
4029,449.1584716161559
4030,458.41491825997946
4031,447.0527396782245
4032,474.50037056362225
4033,463.67924810480804
4034,443.77715666366447
4035,443.58705586371235
4036,456.07521610672234
4037,442.69504441778304
4038,455.0515964146723
4039,451.0741027541352
4040,471.28328010289374
4041,536.9411717786721
4042,515.8838523993579
4043,452.0830993077273
4044,455.6365219529866
4045,442.19785771021594
4046,447.9739974010695
4047,490.1471287135294
4048,441.48132392578094
4049,454.7591336455152
4050,446.24846706304237
4051,510.18082840079364
4052,456.51391026045803
4053,499.06724317282226
4054,452.6680248460416
4055,441.5105702026966
4056,444.09886570973737
4057,453.29681979972946
4058,474.06167640988656
4059,444.9616308787509
4060,449.1584716161559
4061,455.1978277992509
4062,499.2134745574008
4063,445.8097729093066
4064,496.1426154812508
4065,483.4204850229151
4066,443.58705586371235
4067,512.6667619386294
4068,443.8064029405802
4069,479.61846902387225
4070,461.19331456697233
4071,456.51391026045803
4072,448.32495272405805
4073,442.0370031871795
4074,445.4734407247759
4075,460.3159262595009
4076,443.0313766023138
4077,444.0549962943638
4078,441.8030329718538
4079,512.8129933232079
4080,447.6376652165388
4081,443.45544761759163
4082,461.63200872070803
4083,443.1922311253502
4084,448.45656097017877
4085,443.9526343251588
4086,494.2416074817294
4087,443.9965037405324
4088,487.0762696373794
4089,457.2450671833509
4090,449.4655575237709
4091,452.14159186155877
4092,457.97622410624376
4093,441.2795246150625
4094,501.6994080952365
4095,447.16972478588735
4096,441.0338558889705
4097,443.58705586371235
4098,457.8299927216652
4099,483.2742536383366
4100,444.74228380188305
4101,454.7591336455152
4102,445.6489183862702
4103,443.71866410983307
4104,463.53301672022945
4105,456.95260441419373
4106,483.128022253758
4107,448.3541990009738
4108,443.63092527908594
4109,487.5149637911151
4110,452.4048083538002
4111,485.0290302532794
4112,449.3631955545659
4113,499.7984000957151
4114,452.28782324613735
4115,442.00775691026377
4116,447.33057930892375
4117,476.25514717856515
4118,463.67924810480804
4119,456.07521610672234
4120,452.41943149225807
4121,456.51391026045803
4122,476.986304101458
4123,443.6747946944595
4124,444.0842425712795
4125,468.79734656505804
4126,464.55663641227943
4127,452.1708381384745
4128,466.750107180958
4129,463.38678533565087
4130,445.22484737099234
4131,461.92447148986514
4132,443.14836170997665
4133,449.90425167750664
4134,461.92447148986514
4135,477.7174610243509
4136,451.14721844642446
4137,490.5858228672651
4138,446.35082903224736
4139,464.55663641227943
4140,455.49029056840806
4141,489.85466594437224
4142,443.6747946944595
4143,444.88851518646163
4144,451.9514910616066
4145,441.9346412179745
4146,445.83901918622234
4147,467.3350327192723
4148,442.7974063869881
4149,447.12585537051376
4150,460.3159262595009
4151,443.6601715560016
4152,463.82547948938657
4153,505.9401182480151
4154,475.2315274865151
4155,467.4812641038509
4156,487.5149637911151
4157,444.25972023277376
4158,448.76364687779375
4159,455.3440591838295
4160,451.3665655232923
4161,449.71415087755446
4162,445.31258620173946
4163,457.6837613370866
4164,445.3710787555709
4165,442.91439149465094
4166,444.0842425712795
4167,471.28328010289374
4168,528.7522142422722
4169,443.9965037405324
4170,445.94138115542734
4171,452.1269687231009
4172,465.726487488908
4173,447.71078090882804
4174,441.17570033201173
4175,454.4081783225266
4176,457.6837613370866
4177,442.53418989474665
4178,488.0998893294294
4179,461.19331456697233
4180,463.82547948938657
4181,447.40369500121307
4182,455.0515964146723
4183,524.6577354740722
4184,457.97622410624376
4185,451.5859126001602
4186,509.59590286247936
4187,444.09886570973737
4188,455.49029056840806
4189,450.4599309389052
4190,443.38233192530237
4191,467.1888013346937
4192,447.5791726627073
4193,452.6972711229573
4194,441.33509254120236
4195,440.92418235053657
4196,445.4149481709445
4197,445.7074109401016
4198,442.09549574101095
4199,441.43745451040735
4200,449.1584716161559
4201,457.2450671833509
4202,453.58928256888663
4203,445.69278780164376
4204,529.3371397805864
4205,462.3631656436009
4206,463.09432256649376
4207,450.37219210815806
4208,443.2361005407238
4209,445.4149481709445
4210,467.6274954884294
4211,443.5285633098809
4212,458.85361241371515
4213,453.7940065072966
4214,446.74565377060947
4215,468.06618964216517
4216,450.6354086003995
4217,445.79514977084875
4218,443.00213032539807
4219,448.7782700162516
4220,468.79734656505804
4221,477.5712296397723
4222,488.246120714008
4223,445.0347465710402
4224,472.59936256410083
4225,491.316979790158
4226,440.2676034337788
4227,456.2214474913009
4228,459.8772321057652
4229,446.2923364784159
4230,445.31258620173946
4231,471.28328010289374
4232,455.3440591838295
4233,448.52967666246803
4234,453.3845586304766
4235,483.128022253758
4236,515.2989268610436
4237,487.6611951756937
4238,490.5858228672651
4239,442.30021967942093
4240,449.08535592386664
4241,460.60838902865805
4242,484.29787333038655
4243,447.09660909359803
4244,450.51842349273664
4245,462.2169342590223
4246,443.2945930945552
4247,444.6252986942202
4248,447.9008817087802
4249,502.8692591718651
4250,445.4734407247759
4251,588.9995446886435
4252,452.0977224461852
4253,461.48577733612944
4254,486.0526499453294
4255,676.7383754357861
4256,449.3047030007345
4257,457.2450671833509
4258,481.5194770233937
4259,554.050243774365
4260,445.02012343258235
4261,440.70191064597714
4262,462.9480911819152
4263,515.152695476465
4264,458.2686868754009
4265,448.85138570854093
